Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,11,13,1.1463680267,1.1463661194,0,-23.5005102157,-21.2077732086,0
0,1,11,12,1.1463680267,1.1463661194,0,-23.5005102157,-22.354139328,0
0,1,11,11,1.1463680267,1.1463661194,0,-23.5005102157,-23.5005054474,0
0,1,12,11,1.1463661194,1.1463661194,0,-22.3541431427,-23.5005054474,0
0,1,13,11,1.1463661194,1.1463661194,0,-21.2077770233,-23.5005054474,0
0,1,13,12,1.1463661194,1.1463661194,0,-21.2077770233,-22.354139328,0
0,1,13,13,1.1463661194,1.1463661194,0,-21.2077770233,-21.2077732086,0
0,1,12,13,1.1463661194,1.1463661194,0,-22.3541431427,-21.2077732086,0
0,0,13,12,1.1463661194,1.1463661194,0,-21.2077770233,-22.354139328,0
0,1,12,13,1.1463661194,1.1463661194,0,-22.3541431427,-21.2077732086,0
0,1,12,12,1.1463661194,1.1463661194,0,-22.3541431427,-22.354139328,0
0,1,12,11,1.1463661194,1.1463661194,0,-22.3541431427,-23.5005054474,0
0,1,13,11,1.1463661194,1.1463661194,0,-21.2077770233,-23.5005054474,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,13,13,1.1463661194,1.1463661194,0,-21.2077770233,-21.2077732086,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,17,12,1.1463661194,1.1463661194,0,-16.6223125458,-22.354139328,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,17,11,1.1463661194,1.1463661194,0,-16.6223125458,-23.5005054474,0
0,1,18,11,1.1463670731,1.1463661194,0,-15.4759459495,-23.5005054474,0
0,1,18,12,1.1463670731,1.1463661194,0,-15.4759459495,-22.354139328,0
0,1,18,13,1.1463670731,1.1463661194,0,-15.4759459495,-21.2077732086,0
0,1,17,13,1.1463661194,1.1463661194,0,-16.6223125458,-21.2077732086,0
0,0,18,12,1.1463670731,1.1463661194,0,-15.4759459495,-22.354139328,0
0,1,17,13,1.1463661194,1.1463661194,0,-16.6223125458,-21.2077732086,0
0,1,17,12,1.1463661194,1.1463661194,0,-16.6223125458,-22.354139328,0
0,1,17,11,1.1463661194,1.1463661194,0,-16.6223125458,-23.5005054474,0
0,1,18,11,1.1463670731,1.1463661194,0,-15.4759459495,-23.5005054474,0
0,1,19,11,1.1463661194,1.1463661194,0,-14.3295793533,-23.5005054474,0
0,1,19,12,1.1463661194,1.1463661194,0,-14.3295793533,-22.354139328,0
0,1,19,13,1.1463661194,1.1463661194,0,-14.3295793533,-21.2077732086,0
0,1,18,13,1.1463670731,1.1463661194,0,-15.4759459495,-21.2077732086,0
0,0,19,12,1.1463661194,1.1463661194,0,-14.3295793533,-22.354139328,0
0,1,18,13,1.1463670731,1.1463661194,0,-15.4759459495,-21.2077732086,0
0,1,18,12,1.1463670731,1.1463661194,0,-15.4759459495,-22.354139328,0
0,1,18,11,1.1463670731,1.1463661194,0,-15.4759459495,-23.5005054474,0
0,1,19,11,1.1463661194,1.1463661194,0,-14.3295793533,-23.5005054474,0
0,1,20,11,1.1463661193,1.1463661194,0,-13.183213234,-23.5005054474,0
0,1,20,12,1.1463661193,1.1463661194,0,-13.183213234,-22.354139328,0
0,1,20,13,1.1463661193,1.1463661194,0,-13.183213234,-21.2077732086,0
0,1,19,13,1.1463661194,1.1463661194,0,-14.3295793533,-21.2077732086,0
0,0,20,12,1.1463661193,1.1463661194,0,-13.183213234,-22.354139328,0
0,1,19,13,1.1463661194,1.1463661194,0,-14.3295793533,-21.2077732086,0
0,1,19,12,1.1463661194,1.1463661194,0,-14.3295793533,-22.354139328,0
0,1,19,11,1.1463661194,1.1463661194,0,-14.3295793533,-23.5005054474,0
0,1,20,11,1.1463661193,1.1463661194,0,-13.183213234,-23.5005054474,0
0,1,21,11,1.1463670731,1.1463661194,0,-12.0368466377,-23.5005054474,0
0,1,21,12,1.1463670731,1.1463661194,0,-12.0368466377,-22.354139328,0
0,1,21,13,1.1463670731,1.1463661194,0,-12.0368466377,-21.2077732086,0
0,1,20,13,1.1463661193,1.1463661194,0,-13.183213234,-21.2077732086,0
0,0,21,12,1.1463670731,1.1463661194,0,-12.0368466377,-22.354139328,0
0,1,20,13,1.1463661193,1.1463661194,0,-13.183213234,-21.2077732086,0
0,1,20,12,1.1463661193,1.1463661194,0,-13.183213234,-22.354139328,0
0,1,20,11,1.1463661193,1.1463661194,0,-13.183213234,-23.5005054474,0
0,1,21,11,1.1463670731,1.1463661194,0,-12.0368466377,-23.5005054474,0
0,1,22,11,1.1463661194,1.1463661194,0,-10.8904800415,-23.5005054474,0
0,1,22,12,1.1463661194,1.1463661194,0,-10.8904800415,-22.354139328,0
0,1,22,13,1.1463661194,1.1463661194,0,-10.8904800415,-21.2077732086,0
0,1,21,13,1.1463670731,1.1463661194,0,-12.0368466377,-21.2077732086,0
0,0,22,12,1.1463661194,1.1463661194,0,-10.8904800415,-22.354139328,0
0,1,21,13,1.1463670731,1.1463661194,0,-12.0368466377,-21.2077732086,0
0,1,21,12,1.1463670731,1.1463661194,0,-12.0368466377,-22.354139328,0
0,1,21,11,1.1463670731,1.1463661194,0,-12.0368466377,-23.5005054474,0
0,1,22,11,1.1463661194,1.1463661194,0,-10.8904800415,-23.5005054474,0
0,1,23,11,1.14636707305,1.1463661194,0,-9.74411344527,-23.5005054474,0
0,1,23,12,1.14636707305,1.1463661194,0,-9.74411344527,-22.354139328,0
0,1,23,13,1.14636707305,1.1463661194,0,-9.74411344527,-21.2077732086,0
0,1,22,13,1.1463661194,1.1463661194,0,-10.8904800415,-21.2077732086,0
0,0,23,12,1.14636707305,1.1463661194,0,-9.74411344527,-22.354139328,0
0,1,22,13,1.1463661194,1.1463661194,0,-10.8904800415,-21.2077732086,0
0,1,22,12,1.1463661194,1.1463661194,0,-10.8904800415,-22.354139328,0
0,1,22,11,1.1463661194,1.1463661194,0,-10.8904800415,-23.5005054474,0
0,1,23,11,1.14636707305,1.1463661194,0,-9.74411344527,-23.5005054474,0
0,1,24,11,1.14636611938,1.1463661194,0,-8.59774684906,-23.5005054474,0
0,1,24,12,1.14636611938,1.1463661194,0,-8.59774684906,-22.354139328,0
0,1,24,13,1.14636611938,1.1463661194,0,-8.59774684906,-21.2077732086,0
0,1,23,13,1.14636707305,1.1463661194,0,-9.74411344527,-21.2077732086,0
0,0,24,12,1.14636611938,1.1463661194,0,-8.59774684906,-22.354139328,0
0,1,23,13,1.14636707305,1.1463661194,0,-9.74411344527,-21.2077732086,0
0,1,23,12,1.14636707305,1.1463661194,0,-9.74411344527,-22.354139328,0
0,1,23,11,1.14636707305,1.1463661194,0,-9.74411344527,-23.5005054474,0
0,1,24,11,1.14636611938,1.1463661194,0,-8.59774684906,-23.5005054474,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,13,1.14636611938,1.1463661194,0,-8.59774684906,-21.2077732086,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,27,12,1.14636611938,1.1463661194,0,-5.15864753723,-22.354139328,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,27,11,1.14636611938,1.1463661194,0,-5.15864753723,-23.5005054474,0
0,1,28,11,1.14636611939,1.1463661194,0,-4.01228141784,-23.5005054474,0
0,1,28,12,1.14636659622,1.1463661194,0,-4.01228117943,-22.354139328,0
0,1,28,13,1.14636659622,1.1463661194,0,-4.01228117943,-21.2077732086,0
0,1,27,13,1.14636611938,1.1463661194,0,-5.15864753723,-21.2077732086,0
0,0,28,12,1.14636659622,1.1463661194,0,-4.01228117943,-22.354139328,0
0,1,27,13,1.14636611938,1.1463661194,0,-5.15864753723,-21.2077732086,0
0,1,27,12,1.14636611938,1.1463661194,0,-5.15864753723,-22.354139328,0
0,1,27,11,1.14636611938,1.1463661194,0,-5.15864753723,-23.5005054474,0
0,1,28,11,1.14636611939,1.1463661194,0,-4.01228141784,-23.5005054474,0
0,1,29,11,1.1463663578,1.1463661194,0,-2.86591517925,-23.5005054474,0
0,1,29,12,1.14636588097,1.1463661194,0,-2.86591494084,-22.354139328,0
0,1,29,13,1.14636611939,1.1463661194,0,-2.86591482163,-21.2077732086,0
0,1,28,13,1.14636659622,1.1463661194,0,-4.01228117943,-21.2077732086,0
0,0,29,12,1.14636588097,1.1463661194,0,-2.86591494084,-22.354139328,0
0,1,28,13,1.14636659622,1.1463661194,0,-4.01228117943,-21.2077732086,0
0,1,28,12,1.14636659622,1.1463661194,0,-4.01228117943,-22.354139328,0
0,1,28,11,1.14636611939,1.1463661194,0,-4.01228141784,-23.5005054474,0
0,1,29,11,1.1463663578,1.1463661194,0,-2.86591517925,-23.5005054474,0
0,1,30,11,1.14636647701,1.1463661194,0,-1.71954876185,-23.5005054474,0
0,1,30,12,1.14636647701,1.1463661194,0,-1.71954876185,-22.354139328,0
0,1,30,13,1.1463663578,1.1463661194,0,-1.71954858303,-21.2077732086,0
0,1,29,13,1.14636611939,1.1463661194,0,-2.86591482163,-21.2077732086,0
0,0,30,12,1.14636647701,1.1463661194,0,-1.71954876185,-22.354139328,0
0,1,29,13,1.14636611939,1.1463661194,0,-2.86591482163,-21.2077732086,0
0,1,29,12,1.14636588097,1.1463661194,0,-2.86591494084,-22.354139328,0
0,1,29,11,1.1463663578,1.1463661194,0,-2.86591517925,-23.5005054474,0
0,1,30,11,1.14636647701,1.1463661194,0,-1.71954876185,-23.5005054474,0
0,1,31,11,1.14636555237,1.1463661194,0,-0.573182747156,-23.5005054474,0
0,1,31,12,1.14636555479,1.1463661194,0,-0.573182745947,-22.354139328,0
0,1,31,13,1.146365438,1.1463661194,0,-0.573182685132,-21.2077732086,0
0,1,30,13,1.1463663578,1.1463661194,0,-1.71954858303,-21.2077732086,0
0,0,31,12,1.14636555479,1.1463661194,0,-0.573182745947,-22.354139328,0
0,1,30,13,1.1463663578,1.1463661194,0,-1.71954858303,-21.2077732086,0
0,1,30,12,1.14636647701,1.1463661194,0,-1.71954876185,-22.354139328,0
0,1,30,11,1.14636647701,1.1463661194,0,-1.71954876185,-23.5005054474,0
0,1,31,11,1.14636555237,1.1463661194,0,-0.573182747156,-23.5005054474,0
0,1,32,11,1.14636704403,1.1463661194,0,0.573183551044,-23.5005054474,0
0,1,32,12,1.14636704161,1.1463661194,0,0.573183552253,-22.354139328,0
0,1,32,13,1.1463671584,1.1463661194,0,0.573183613068,-21.2077732086,0
0,1,31,13,1.146365438,1.1463661194,0,-0.573182685132,-21.2077732086,0
0,0,32,12,1.14636704161,1.1463661194,0,0.573183552253,-22.354139328,0
0,1,31,13,1.146365438,1.1463661194,0,-0.573182685132,-21.2077732086,0
0,1,31,12,1.14636555479,1.1463661194,0,-0.573182745947,-22.354139328,0
0,1,31,11,1.14636555237,1.1463661194,0,-0.573182747156,-23.5005054474,0
0,1,32,11,1.14636704403,1.1463661194,0,0.573183551044,-23.5005054474,0
0,1,33,11,1.14636611938,1.1463661194,0,1.71955013275,-23.5005054474,0
0,1,33,12,1.14636611938,1.1463661194,0,1.71955013275,-22.354139328,0
0,1,33,13,1.14636623859,1.1463661194,0,1.71955031156,-21.2077732086,0
0,1,32,13,1.1463671584,1.1463661194,0,0.573183613068,-21.2077732086,0
0,0,33,12,1.14636611938,1.1463661194,0,1.71955013275,-22.354139328,0
0,1,32,13,1.1463671584,1.1463661194,0,0.573183613068,-21.2077732086,0
0,1,32,12,1.14636704161,1.1463661194,0,0.573183552253,-22.354139328,0
0,1,32,11,1.14636704403,1.1463661194,0,0.573183551044,-23.5005054474,0
0,1,33,11,1.14636611938,1.1463661194,0,1.71955013275,-23.5005054474,0
0,1,34,11,1.14636635781,1.1463661194,0,2.86591637134,-23.5005054474,0
0,1,34,12,1.14636635781,1.1463661194,0,2.86591637134,-22.354139328,0
0,1,34,13,1.14636611939,1.1463661194,0,2.86591649055,-21.2077732086,0
0,1,33,13,1.14636623859,1.1463661194,0,1.71955031156,-21.2077732086,0
0,0,34,12,1.14636635781,1.1463661194,0,2.86591637134,-22.354139328,0
0,1,33,13,1.14636623859,1.1463661194,0,1.71955031156,-21.2077732086,0
0,1,33,12,1.14636611938,1.1463661194,0,1.71955013275,-22.354139328,0
0,1,33,11,1.14636611938,1.1463661194,0,1.71955013275,-23.5005054474,0
0,1,34,11,1.14636635781,1.1463661194,0,2.86591637134,-23.5005054474,0
0,1,35,11,1.1463663578,1.1463661194,0,4.01228272915,-23.5005054474,0
0,1,35,12,1.1463663578,1.1463661194,0,4.01228272915,-22.354139328,0
0,1,35,13,1.1463663578,1.1463661194,0,4.01228272915,-21.2077732086,0
0,1,34,13,1.14636611939,1.1463661194,0,2.86591649055,-21.2077732086,0
0,0,35,12,1.1463663578,1.1463661194,0,4.01228272915,-22.354139328,0
0,1,34,13,1.14636611939,1.1463661194,0,2.86591649055,-21.2077732086,0
0,1,34,12,1.14636635781,1.1463661194,0,2.86591637134,-22.354139328,0
0,1,34,11,1.14636635781,1.1463661194,0,2.86591637134,-23.5005054474,0
0,1,35,11,1.1463663578,1.1463661194,0,4.01228272915,-23.5005054474,0
0,1,36,11,1.14636564255,1.1463661194,0,5.15864872932,-23.5005054474,0
0,1,36,12,1.14636564255,1.1463661194,0,5.15864872932,-22.354139328,0
0,1,36,13,1.14636564255,1.1463661194,0,5.15864872932,-21.2077732086,0
0,1,35,13,1.1463663578,1.1463661194,0,4.01228272915,-21.2077732086,0
0,0,36,12,1.14636564255,1.1463661194,0,5.15864872932,-22.354139328,0
0,1,35,13,1.1463663578,1.1463661194,0,4.01228272915,-21.2077732086,0
0,1,35,12,1.1463663578,1.1463661194,0,4.01228272915,-22.354139328,0
0,1,35,11,1.1463663578,1.1463661194,0,4.01228272915,-23.5005054474,0
0,1,36,11,1.14636564255,1.1463661194,0,5.15864872932,-23.5005054474,0
0,1,37,11,1.14636659622,1.1463661194,0,6.30501484871,-23.5005054474,0
0,1,37,12,1.14636659622,1.1463661194,0,6.30501484871,-22.354139328,0
0,1,37,13,1.14636659622,1.1463661194,0,6.30501484871,-21.2077732086,0
0,1,36,13,1.14636564255,1.1463661194,0,5.15864872932,-21.2077732086,0
0,0,37,12,1.14636659622,1.1463661194,0,6.30501484871,-22.354139328,0
0,1,36,13,1.14636564255,1.1463661194,0,5.15864872932,-21.2077732086,0
0,1,36,12,1.14636564255,1.1463661194,0,5.15864872932,-22.354139328,0
0,1,36,11,1.14636564255,1.1463661194,0,5.15864872932,-23.5005054474,0
0,1,37,11,1.14636659622,1.1463661194,0,6.30501484871,-23.5005054474,0
0,1,38,11,1.14636659622,1.1463661194,0,7.45138144493,-23.5005054474,0
0,1,38,12,1.14636659622,1.1463661194,0,7.45138144493,-22.354139328,0
0,1,38,13,1.14636659622,1.1463661194,0,7.45138144493,-21.2077732086,0
0,1,37,13,1.14636659622,1.1463661194,0,6.30501484871,-21.2077732086,0
0,0,38,12,1.14636659622,1.1463661194,0,7.45138144493,-22.354139328,0
0,1,37,13,1.14636659622,1.1463661194,0,6.30501484871,-21.2077732086,0
0,1,37,12,1.14636659622,1.1463661194,0,6.30501484871,-22.354139328,0
0,1,37,11,1.14636659622,1.1463661194,0,6.30501484871,-23.5005054474,0
0,1,38,11,1.14636659622,1.1463661194,0,7.45138144493,-23.5005054474,0
1,1,0,0,0,0,0,0,0,0
0,1,39,12,1.14636611939,1.1463661194,0,8.59774780274,-22.354139328,0
0,1,39,13,1.14636611939,1.1463661194,0,8.59774780274,-21.2077732086,0
0,1,38,13,1.14636659622,1.1463661194,0,7.45138144493,-21.2077732086,0
0,0,39,12,1.14636611939,1.1463661194,0,8.59774780274,-22.354139328,0
0,1,38,13,1.14636659622,1.1463661194,0,7.45138144493,-21.2077732086,0
0,1,38,12,1.14636659622,1.1463661194,0,7.45138144493,-22.354139328,0
0,1,38,11,1.14636659622,1.1463661194,0,7.45138144493,-23.5005054474,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,40,12,1.14636611937,1.1463661194,0,9.74411392211,-22.354139328,0
0,1,40,13,1.14636611937,1.1463661194,0,9.74411392211,-21.2077732086,0
0,1,39,13,1.14636611939,1.1463661194,0,8.59774780274,-21.2077732086,0
0,0,40,12,1.14636611937,1.1463661194,0,9.74411392211,-22.354139328,0
0,1,39,13,1.14636611939,1.1463661194,0,8.59774780274,-21.2077732086,0
0,1,39,12,1.14636611939,1.1463661194,0,8.59774780274,-22.354139328,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,41,12,1.1463661194,1.1463661194,0,10.8904800415,-22.354139328,0
0,1,41,13,1.1463661194,1.1463661194,0,10.8904800415,-21.2077732086,0
0,1,40,13,1.14636611937,1.1463661194,0,9.74411392211,-21.2077732086,0
0,0,41,12,1.1463661194,1.1463661194,0,10.8904800415,-22.354139328,0
0,1,40,13,1.14636611937,1.1463661194,0,9.74411392211,-21.2077732086,0
0,1,40,12,1.14636611937,1.1463661194,0,9.74411392211,-22.354139328,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,42,11,1.1463670731,1.1463661194,0,12.0368466377,-23.5005054474,0
0,1,42,12,1.1463670731,1.1463661194,0,12.0368466377,-22.354139328,0
0,1,42,13,1.1463670731,1.1463661194,0,12.0368466377,-21.2077732086,0
0,1,41,13,1.1463661194,1.1463661194,0,10.8904800415,-21.2077732086,0
0,0,42,12,1.1463670731,1.1463661194,0,12.0368466377,-22.354139328,0
0,1,41,13,1.1463661194,1.1463661194,0,10.8904800415,-21.2077732086,0
0,1,41,12,1.1463661194,1.1463661194,0,10.8904800415,-22.354139328,0
1,1,0,0,0,0,0,0,0,0
0,1,42,11,1.1463670731,1.1463661194,0,12.0368466377,-23.5005054474,0
0,1,43,11,1.1463661193,1.1463661194,0,13.183213234,-23.5005054474,0
0,1,43,12,1.1463661193,1.1463661194,0,13.183213234,-22.354139328,0
0,1,43,13,1.1463661193,1.1463661194,0,13.183213234,-21.2077732086,0
0,1,42,13,1.1463670731,1.1463661194,0,12.0368466377,-21.2077732086,0
0,0,43,12,1.1463661193,1.1463661194,0,13.183213234,-22.354139328,0
0,1,42,13,1.1463670731,1.1463661194,0,12.0368466377,-21.2077732086,0
0,1,42,12,1.1463670731,1.1463661194,0,12.0368466377,-22.354139328,0
0,1,42,11,1.1463670731,1.1463661194,0,12.0368466377,-23.5005054474,0
0,1,43,11,1.1463661193,1.1463661194,0,13.183213234,-23.5005054474,0
0,1,44,11,1.1463661194,1.1463661194,0,14.3295793533,-23.5005054474,0
0,1,44,12,1.1463661194,1.1463661194,0,14.3295793533,-22.354139328,0
0,1,44,13,1.1463661194,1.1463661194,0,14.3295793533,-21.2077732086,0
0,1,43,13,1.1463661193,1.1463661194,0,13.183213234,-21.2077732086,0
0,0,44,12,1.1463661194,1.1463661194,0,14.3295793533,-22.354139328,0
0,1,43,13,1.1463661193,1.1463661194,0,13.183213234,-21.2077732086,0
0,1,43,12,1.1463661193,1.1463661194,0,13.183213234,-22.354139328,0
0,1,43,11,1.1463661193,1.1463661194,0,13.183213234,-23.5005054474,0
0,1,44,11,1.1463661194,1.1463661194,0,14.3295793533,-23.5005054474,0
0,1,45,11,1.1463670731,1.1463661194,0,15.4759459495,-23.5005054474,0
0,1,45,12,1.1463670731,1.1463661194,0,15.4759459495,-22.354139328,0
0,1,45,13,1.1463670731,1.1463661194,0,15.4759459495,-21.2077732086,0
0,1,44,13,1.1463661194,1.1463661194,0,14.3295793533,-21.2077732086,0
0,0,45,12,1.1463670731,1.1463661194,0,15.4759459495,-22.354139328,0
0,1,44,13,1.1463661194,1.1463661194,0,14.3295793533,-21.2077732086,0
0,1,44,12,1.1463661194,1.1463661194,0,14.3295793533,-22.354139328,0
0,1,44,11,1.1463661194,1.1463661194,0,14.3295793533,-23.5005054474,0
0,1,45,11,1.1463670731,1.1463661194,0,15.4759459495,-23.5005054474,0
0,1,46,11,1.1463661194,1.1463661194,0,16.6223125458,-23.5005054474,0
0,1,46,12,1.1463661194,1.1463661194,0,16.6223125458,-22.354139328,0
0,1,46,13,1.1463661194,1.1463661194,0,16.6223125458,-21.2077732086,0
0,1,45,13,1.1463670731,1.1463661194,0,15.4759459495,-21.2077732086,0
0,0,46,12,1.1463661194,1.1463661194,0,16.6223125458,-22.354139328,0
0,1,45,13,1.1463670731,1.1463661194,0,15.4759459495,-21.2077732086,0
0,1,45,12,1.1463670731,1.1463661194,0,15.4759459495,-22.354139328,0
0,1,45,11,1.1463670731,1.1463661194,0,15.4759459495,-23.5005054474,0
0,1,46,11,1.1463661194,1.1463661194,0,16.6223125458,-23.5005054474,0
0,1,47,11,1.1463661194,1.1463661194,0,17.7686786652,-23.5005073547,0
0,1,47,12,1.1463661194,1.1463661193,0,17.7686786652,-22.3541412353,0
0,1,47,13,1.1463661194,1.1463661194,0,17.7686786652,-21.207775116,0
0,1,46,13,1.1463661194,1.1463661194,0,16.6223125458,-21.2077732086,0
0,0,47,12,1.1463661194,1.1463661193,0,17.7686786652,-22.3541412353,0
0,1,46,13,1.1463661194,1.1463661194,0,16.6223125458,-21.2077732086,0
0,1,46,12,1.1463661194,1.1463661194,0,16.6223125458,-22.354139328,0
0,1,46,11,1.1463661194,1.1463661194,0,16.6223125458,-23.5005054474,0
0,1,47,11,1.1463661194,1.1463661194,0,17.7686786652,-23.5005073547,0
0,1,48,11,1.1463661193,1.1463680267,0,18.9150447845,-23.5005102157,0
0,1,48,12,1.1463661193,1.1463661194,0,18.9150447845,-22.3541431427,0
0,1,48,13,1.1463661193,1.1463661194,0,18.9150447845,-21.2077770233,0
0,1,47,13,1.1463661194,1.1463661194,0,17.7686786652,-21.207775116,0
0,0,48,12,1.1463661193,1.1463661194,0,18.9150447845,-22.3541431427,0
0,1,47,13,1.1463661194,1.1463661194,0,17.7686786652,-21.207775116,0
0,1,47,12,1.1463661194,1.1463661193,0,17.7686786652,-22.3541412353,0
0,1,47,11,1.1463661194,1.1463661194,0,17.7686786652,-23.5005073547,0
0,1,48,11,1.1463661193,1.1463680267,0,18.9150447845,-23.5005102157,0
0,1,49,11,1.1463661194,1.1463680267,0,20.0614109039,-23.5005102157,0
0,1,49,12,1.1463661194,1.1463661194,0,20.0614109039,-22.3541431427,0
0,1,49,13,1.1463661194,1.1463661194,0,20.0614109039,-21.2077770233,0
0,1,48,13,1.1463661193,1.1463661194,0,18.9150447845,-21.2077770233,0
0,0,49,12,1.1463661194,1.1463661194,0,20.0614109039,-22.3541431427,0
0,1,48,13,1.1463661193,1.1463661194,0,18.9150447845,-21.2077770233,0
0,1,48,12,1.1463661193,1.1463661194,0,18.9150447845,-22.3541431427,0
0,1,48,11,1.1463661193,1.1463680267,0,18.9150447845,-23.5005102157,0
0,1,49,11,1.1463661194,1.1463680267,0,20.0614109039,-23.5005102157,0
0,1,50,11,1.1463661194,1.1463680267,0,21.2077770233,-23.5005102157,0
0,1,50,12,1.1463661194,1.1463661194,0,21.2077770233,-22.3541431427,0
0,1,50,13,1.1463661194,1.1463661194,0,21.2077770233,-21.2077770233,0
0,1,49,13,1.1463661194,1.1463661194,0,20.0614109039,-21.2077770233,0
0,0,50,12,1.1463661194,1.1463661194,0,21.2077770233,-22.3541431427,0
0,1,49,13,1.1463661194,1.1463661194,0,20.0614109039,-21.2077770233,0
0,1,49,12,1.1463661194,1.1463661194,0,20.0614109039,-22.3541431427,0
0,1,49,11,1.1463661194,1.1463680267,0,20.0614109039,-23.5005102157,0
0,1,50,11,1.1463661194,1.1463680267,0,21.2077770233,-23.5005102157,0
0,1,51,11,1.1463661194,1.1463680267,0,22.3541431427,-23.5005102157,0
0,1,51,12,1.1463661194,1.1463661194,0,22.3541431427,-22.3541431427,0
0,1,51,13,1.1463661194,1.1463661194,0,22.3541431427,-21.2077770233,0
0,1,50,13,1.1463661194,1.1463661194,0,21.2077770233,-21.2077770233,0
0,0,51,12,1.1463661194,1.1463661194,0,22.3541431427,-22.3541431427,0
0,1,50,13,1.1463661194,1.1463661194,0,21.2077770233,-21.2077770233,0
0,1,50,12,1.1463661194,1.1463661194,0,21.2077770233,-22.3541431427,0
0,1,50,11,1.1463661194,1.1463680267,0,21.2077770233,-23.5005102157,0
0,1,51,11,1.1463661194,1.1463680267,0,22.3541431427,-23.5005102157,0
0,1,52,11,1.1463680267,1.1463680267,0,23.5005102157,-23.5005102157,0
0,1,52,12,1.1463680267,1.1463661194,0,23.5005102157,-22.3541431427,0
0,1,52,13,1.1463680267,1.1463661194,0,23.5005102157,-21.2077770233,0
0,1,51,13,1.1463661194,1.1463661194,0,22.3541431427,-21.2077770233,0
0,0,52,12,1.1463680267,1.1463661194,0,23.5005102157,-22.3541431427,0
0,1,51,13,1.1463661194,1.1463661194,0,22.3541431427,-21.2077770233,0
0,1,51,12,1.1463661194,1.1463661194,0,22.3541431427,-22.3541431427,0
0,1,51,11,1.1463661194,1.1463680267,0,22.3541431427,-23.5005102157,0
0,1,52,11,1.1463680267,1.1463680267,0,23.5005102157,-23.5005102157,0
0,1,53,11,1.1463661194,1.1463680267,0,24.6468772888,-23.5005102157,0
0,1,53,12,1.1463661194,1.1463661194,0,24.6468772888,-22.3541431427,0
0,1,53,13,1.1463661194,1.1463661194,0,24.6468772888,-21.2077770233,0
0,1,52,13,1.1463680267,1.1463661194,0,23.5005102157,-21.2077770233,0
0,0,53,12,1.1463661194,1.1463661194,0,24.6468772888,-22.3541431427,0
0,1,52,13,1.1463680267,1.1463661194,0,23.5005102157,-21.2077770233,0
0,1,52,12,1.1463680267,1.1463661194,0,23.5005102157,-22.3541431427,0
0,1,52,11,1.1463680267,1.1463680267,0,23.5005102157,-23.5005102157,0
0,1,53,11,1.1463661194,1.1463680267,0,24.6468772888,-23.5005102157,0
